Unnamed: 0	Geneid	KO	Pathway_ko	Definition
10459	Cre16.g680900	K03006	3400	DNA repair and recombination proteins
10460	Cre16.g680944	K14539	9122	Translation
10461	Cre16.g680944	K14539	9182	Protein families: genetic information processing
10487	Cre16.g682350	K11968	9182	Protein families: genetic information processing
10490	Cre16.g682587	K18172	9182	Protein families: genetic information processing
10494	Cre16.g682950	K10994	9143	Cell growth and death
10495	Cre16.g682950	K10994	9182	Protein families: genetic information processing
10500	Cre16.g683371	K01581	9105	Amino acid metabolism
10501	Cre16.g683371	K01581	9106	Metabolism of other amino acids
10502	Cre16.g683437	K16278	9182	Protein families: genetic information processing
10506	Cre16.g683500	K14778	9182	Protein families: genetic information processing
10508	Cre16.g683595	K13754	9183	Protein families: signaling and cellular processes
10510	Cre16.g683793	K14843	9182	Protein families: genetic information processing
10513	Cre16.g683950	K13431	9123	"Folding	 sorting and degradation"
10514	Cre16.g683950	K13431	9183	Protein families: signaling and cellular processes
10520	Cre16.g685217	K14307	9122	Translation
10521	Cre16.g685217	K14307	9182	Protein families: genetic information processing
10522	Cre16.g685277	K11826	9141	Transport and catabolism
10523	Cre16.g685277	K11826	9155	Excretory system
10524	Cre16.g685277	K11826	9156	Nervous system
10525	Cre16.g685277	K11826	9164	Neurodegenerative diseases
10526	Cre16.g685277	K11826	9182	Protein families: genetic information processing
10534	Cre16.g685901	K18423	9182	Protein families: genetic information processing
10557	Cre16.g687518	K03239	9122	Translation
10558	Cre16.g687518	K03239	9182	Protein families: genetic information processing
10567	Cre16.g688750	K13109	9182	Protein families: genetic information processing
10574	Cre16.g689150	K06119	9103	Lipid metabolism
10575	Cre16.g689150	K06119	9181	Protein families: metabolism
10576	Cre16.g689647	K11593	9182	Protein families: genetic information processing
10577	Cre16.g689647	K11593	3036	Chromosome and associated proteins
10578	Cre16.g689650	K08341	9132	Signal transduction
10579	Cre16.g689650	K08341	4068	FoxO signaling pathway
10580	Cre16.g689650	K08341	9141	Transport and catabolism
10581	Cre16.g689650	K08341	4138	Autophagy - yeast
10582	Cre16.g689650	K08341	4136	Autophagy - other
10583	Cre16.g689650	K08341	4137	Mitophagy - animal
10584	Cre16.g689650	K08341	4139	Mitophagy - yeast
10585	Cre16.g689650	K08341	9151	Immune system
10586	Cre16.g689650	K08341	9156	Nervous system
10587	Cre16.g689650	K08341	9149	Aging
10588	Cre16.g689650	K08341	9172	Infectious diseases: Viral
10589	Cre16.g689650	K08341	9182	Protein families: genetic information processing
10590	Cre16.g689650	K08341	4121	Ubiquitin system
10591	Cre16.g689650	K08341	3029	Mitochondrial biogenesis
10596	Cre16.g690050	K01764	9108	Metabolism of cofactors and vitamins
10599	Cre16.g690200	K03217	9123	"Folding	 sorting and degradation"
10600	Cre16.g690200	K03217	9131	Membrane transport
10601	Cre16.g690200	K03217	9145	Cellular community - prokaryotes
10602	Cre16.g690200	K03217	9182	Protein families: genetic information processing
10603	Cre16.g690200	K03217	9183	Protein families: signaling and cellular processes
10613	Cre16.g691500	K18470	9182	Protein families: genetic information processing
10620	Cre16.g692050	K08490	9123	"Folding	 sorting and degradation"
10621	Cre16.g692050	K08490	9182	Protein families: genetic information processing
10622	Cre16.g692400	K11339	9182	Protein families: genetic information processing
10623	Cre16.g692400	K11339	3400	DNA repair and recombination proteins
10625	Cre16.g692600	K08592	9181	Protein families: metabolism
10626	Cre16.g692600	K08592	9182	Protein families: genetic information processing
10627	Cre16.g692751	K13984	9123	"Folding	 sorting and degradation"
10628	Cre16.g692751	K13984	9182	Protein families: genetic information processing
10629	Cre16.g692751	K13984	4131	Membrane trafficking
10630	Cre16.g693202	K00392	9102	Energy metabolism
10631	Cre16.g693700	K06689	9123	"Folding	 sorting and degradation"
10632	Cre16.g693700	K06689	4120	Ubiquitin mediated proteolysis
10633	Cre16.g693700	K06689	9132	Signal transduction
10634	Cre16.g693700	K06689	9151	Immune system
10635	Cre16.g693700	K06689	9182	Protein families: genetic information processing
10659	Cre17.g696400	K06891	9192	Unclassified: genetic information processing
10661	Cre17.g697350	K12861	9121	Transcription
10662	Cre17.g697350	K12861	9182	Protein families: genetic information processing
10663	Cre17.g697350	K12861	3400	DNA repair and recombination proteins
10667	Cre17.g697650	K01354	9174	Infectious diseases: Parasitic
10668	Cre17.g697650	K01354	5143	African trypanosomiasis
10669	Cre17.g697650	K01354	9181	Protein families: metabolism
10670	Cre17.g697934	K18156	9182	Protein families: genetic information processing
10671	Cre17.g697950	K03301	9193	Unclassified: signaling and cellular processes
10677	Cre17.g698266	K01522	9104	Nucleotide metabolism
10678	Cre17.g698266	K01522	9162	Cancers: Specific types
10679	Cre17.g698266	K01522	5223	Non-small cell lung cancer
10680	Cre17.g698650	K18592	9103	Lipid metabolism
10681	Cre17.g698650	K18592	9106	Metabolism of other amino acids
10682	Cre17.g698650	K18592	460	Cyanoamino acid metabolism
10683	Cre17.g698650	K18592	480	Glutathione metabolism
10684	Cre17.g698650	K18592	9181	Protein families: metabolism
10685	Cre17.g698650	K18592	9183	Protein families: signaling and cellular processes
10697	Cre17.g699600	K01100	9102	Energy metabolism
10705	Cre17.g700950	K02639	9102	Energy metabolism
10706	Cre17.g700950	K02639	9181	Protein families: metabolism
10715	Cre17.g701500	K09503	9123	"Folding	 sorting and degradation"
10716	Cre17.g701500	K09503	9182	Protein families: genetic information processing
10717	Cre17.g701500	K09503	3029	Mitochondrial biogenesis
10720	Cre17.g701700	K03921	9103	Lipid metabolism
10721	Cre17.g701700	K03921	1040	Biosynthesis of unsaturated fatty acids
10722	Cre17.g701700	K03921	9181	Protein families: metabolism
10747	Cre17.g705400	K02730	9123	"Folding	 sorting and degradation"
10748	Cre17.g705400	K02730	9181	Protein families: metabolism
10749	Cre17.g705400	K02730	9182	Protein families: genetic information processing
10753	Cre17.g706300	K10844	9121	Transcription
10754	Cre17.g706300	K10844	9124	Replication and repair
10755	Cre17.g706300	K10844	9182	Protein families: genetic information processing
10756	Cre17.g706300	K10844	3400	DNA repair and recombination proteins
10769	Cre17.g708200	K11254	9161	Cancers: Overview
10770	Cre17.g708200	K11254	9163	Immune diseases
10771	Cre17.g708200	K11254	9165	Substance dependence
10772	Cre17.g708200	K11254	9182	Protein families: genetic information processing
10773	Cre17.g708250	K07955	9182	Protein families: genetic information processing
10774	Cre17.g708250	K07955	9183	Protein families: signaling and cellular processes
10775	Cre17.g708300	K03031	9123	"Folding	 sorting and degradation"
10776	Cre17.g708300	K03031	9172	Infectious diseases: Viral
10777	Cre17.g708300	K03031	9182	Protein families: genetic information processing
10818	Cre17.g709350	K08503	9123	"Folding	 sorting and degradation"
10819	Cre17.g709350	K08503	9182	Protein families: genetic information processing
10820	Cre17.g709550	K06709	9182	Protein families: genetic information processing
10824	Cre17.g710100	K14863	9182	Protein families: genetic information processing
10825	Cre17.g710150	K03064	9123	"Folding	 sorting and degradation"
10826	Cre17.g710150	K03064	9172	Infectious diseases: Viral
10827	Cre17.g710150	K03064	9182	Protein families: genetic information processing
10849	Cre17.g710850	K15285	9183	Protein families: signaling and cellular processes
10850	Cre17.g711050	K15456	9182	Protein families: genetic information processing
10851	Cre17.g711150	K10256	9103	Lipid metabolism
10852	Cre17.g711150	K10256	9181	Protein families: metabolism
10899	Cre17.g713850	K00640	9102	Energy metabolism
10900	Cre17.g713850	K00640	9105	Amino acid metabolism
10901	Cre17.g713850	K00640	9145	Cellular community - prokaryotes
10902	Cre17.g713900	K08266	9132	Signal transduction
10903	Cre17.g713900	K08266	4150	mTOR signaling pathway
10904	Cre17.g713900	K08266	9141	Transport and catabolism
10905	Cre17.g713900	K08266	4138	Autophagy - yeast
10906	Cre17.g713900	K08266	4136	Autophagy - other
10907	Cre17.g713900	K08266	9159	Environmental adaptation
10908	Cre17.g713900	K08266	9182	Protein families: genetic information processing
10929	Cre17.g714200	K03549	9183	Protein families: signaling and cellular processes
10957	Cre17.g715750	K14004	9122	Translation
10958	Cre17.g715750	K14004	9123	"Folding	 sorting and degradation"
10959	Cre17.g715750	K14004	9132	Signal transduction
10960	Cre17.g715750	K14004	9182	Protein families: genetic information processing
10961	Cre17.g715750	K14004	4131	Membrane trafficking
10965	Cre17.g716400	K14816	9182	Protein families: genetic information processing
10966	Cre17.g716450	K07767	9183	Protein families: signaling and cellular processes
10982	Cre17.g718350	K12272	9123	"Folding	 sorting and degradation"
10983	Cre17.g718350	K12272	9183	Protein families: signaling and cellular processes
10984	Cre17.g718350	K12272	4031	GTP-binding proteins
10986	Cre17.g718850	K07466	9124	Replication and repair
10987	Cre17.g718850	K07466	3420	Nucleotide excision repair
10988	Cre17.g718850	K07466	3430	Mismatch repair
10989	Cre17.g718850	K07466	3440	Homologous recombination
10990	Cre17.g718850	K07466	3460	Fanconi anemia pathway
10991	Cre17.g718850	K07466	9182	Protein families: genetic information processing
10992	Cre17.g718850	K07466	3032	DNA replication proteins
10993	Cre17.g718850	K07466	3400	DNA repair and recombination proteins
10994	Cre17.g719000	K12812	9121	Transcription
10995	Cre17.g719000	K12812	9122	Translation
10996	Cre17.g719000	K12812	3015	mRNA surveillance pathway
10997	Cre17.g719000	K12812	9172	Infectious diseases: Viral
10998	Cre17.g719000	K12812	9182	Protein families: genetic information processing
10999	Cre17.g719000	K12812	3041	Spliceosome
11004	Cre17.g720050	K03798	9181	Protein families: metabolism
11005	Cre17.g720050	K03798	9182	Protein families: genetic information processing
11006	Cre17.g720183	K08998	9194	Poorly characterized
11012	Cre17.g720950	K12345	9103	Lipid metabolism
11023	Cre17.g721500	K13679	9101	Carbohydrate metabolism
11024	Cre17.g721500	K13679	9181	Protein families: metabolism
11025	Cre17.g721600	K12847	9121	Transcription
11026	Cre17.g721600	K12847	9182	Protein families: genetic information processing
11034	Cre17.g722150	K15397	9103	Lipid metabolism
11035	Cre17.g722200	K02867	9122	Translation
11036	Cre17.g722200	K02867	9182	Protein families: genetic information processing
11039	Cre17.g722800	K01412	9181	Protein families: metabolism
11040	Cre17.g722800	K01412	9182	Protein families: genetic information processing
11044	Cre17.g723350	K18059	9183	Protein families: signaling and cellular processes
11055	Cre17.g724150	K17065	9132	Signal transduction
11056	Cre17.g724150	K17065	9141	Transport and catabolism
11057	Cre17.g724150	K17065	9143	Cell growth and death
11058	Cre17.g724150	K17065	4217	Necroptosis
11059	Cre17.g724150	K17065	9151	Immune system
11060	Cre17.g724150	K17065	9182	Protein families: genetic information processing
11061	Cre17.g724150	K17065	3029	Mitochondrial biogenesis
11062	Cre17.g724150	K17065	9183	Protein families: signaling and cellular processes
11063	Cre17.g724200	K11090	9163	Immune diseases
11066	Cre17.g724350	K02729	9123	"Folding	 sorting and degradation"
11067	Cre17.g724350	K02729	9181	Protein families: metabolism
11068	Cre17.g724350	K02729	9182	Protein families: genetic information processing
11073	Cre17.g725050	K13113	9149	Aging
11074	Cre17.g725050	K13113	9182	Protein families: genetic information processing
11079	Cre17.g725150	K05658	9131	Membrane transport
11080	Cre17.g725150	K05658	9154	Digestive system
11081	Cre17.g725150	K05658	9161	Cancers: Overview
11082	Cre17.g725150	K05658	9162	Cancers: Specific types
11083	Cre17.g725150	K05658	9183	Protein families: signaling and cellular processes
11084	Cre17.g725150	K05658	4147	Exosome
11085	Cre17.g725150	K05658	4090	CD molecules
11086	Cre17.g725200	K05658	9131	Membrane transport
11087	Cre17.g725200	K05658	9154	Digestive system
11088	Cre17.g725200	K05658	9161	Cancers: Overview
11089	Cre17.g725200	K05658	9162	Cancers: Specific types
11090	Cre17.g725200	K05658	9183	Protein families: signaling and cellular processes
11091	Cre17.g725200	K05658	4147	Exosome
11092	Cre17.g725200	K05658	4090	CD molecules
11103	Cre17.g725750	K11089	9163	Immune diseases
11107	Cre17.g726050	K11843	9181	Protein families: metabolism
11108	Cre17.g726050	K11843	9182	Protein families: genetic information processing
11117	Cre17.g726750	K01626	9105	Amino acid metabolism
11118	Cre17.g726750	K01626	9145	Cellular community - prokaryotes
11119	Cre17.g726850	K11089	9163	Immune diseases
11122	Cre17.g727650	K05663	9131	Membrane transport
11123	Cre17.g727650	K05663	9183	Protein families: signaling and cellular processes
11124	Cre17.g727700	K16911	9182	Protein families: genetic information processing
11125	Cre17.g727700	K16911	3036	Chromosome and associated proteins
11126	Cre17.g727950	K03032	9123	"Folding	 sorting and degradation"
11127	Cre17.g727950	K03032	9172	Infectious diseases: Viral
11128	Cre17.g727950	K03032	9182	Protein families: genetic information processing
11130	Cre17.g728150	K08516	9123	"Folding	 sorting and degradation"
11131	Cre17.g728150	K08516	9141	Transport and catabolism
11132	Cre17.g728150	K08516	9182	Protein families: genetic information processing
11138	Cre17.g728950	K11752	9108	Metabolism of cofactors and vitamins
11139	Cre17.g728950	K11752	9145	Cellular community - prokaryotes
11143	Cre17.g729450	K05016	9181	Protein families: metabolism
11144	Cre17.g729450	K05016	9183	Protein families: signaling and cellular processes
11145	Cre17.g729800	K03217	9123	"Folding	 sorting and degradation"
11146	Cre17.g729800	K03217	9131	Membrane transport
11147	Cre17.g729800	K03217	9145	Cellular community - prokaryotes
11148	Cre17.g729800	K03217	9182	Protein families: genetic information processing
11149	Cre17.g729800	K03217	9183	Protein families: signaling and cellular processes
11150	Cre17.g729950	K12260	9191	Unclassified: metabolism
11154	Cre17.g731050	K12608	9123	"Folding	 sorting and degradation"
11155	Cre17.g731050	K12608	9182	Protein families: genetic information processing
11156	Cre17.g731250	K02956	9122	Translation
11157	Cre17.g731250	K02956	9182	Protein families: genetic information processing
11158	Cre17.g731350	K00079	9103	Lipid metabolism
11159	Cre17.g731350	K00079	9108	Metabolism of cofactors and vitamins
11160	Cre17.g731350	K00079	9111	Xenobiotics biodegradation and metabolism
11161	Cre17.g731350	K00079	9161	Cancers: Overview
11173	Cre17.g732050	K10773	9124	Replication and repair
11174	Cre17.g732050	K10773	9182	Protein families: genetic information processing
11176	Cre17.g732650	K17601	9181	Protein families: metabolism
11181	Cre17.g732850	K07152	9182	Protein families: genetic information processing
11183	Cre17.g733650	K00652	9108	Metabolism of cofactors and vitamins
11184	Cre17.g733650	K00652	9181	Protein families: metabolism
11188	Cre17.g734150	K17607	9141	Transport and catabolism
11189	Cre17.g734150	K17607	9181	Protein families: metabolism
11192	Cre17.g734400	K03347	9123	"Folding	 sorting and degradation"
