,Geneid,KO,Pathway_ko,Definition
8960,Cre13.g568650,K02984,09122,Translation\n
8961,Cre13.g568650,K02984,09182,Protein families: genetic information processing\n
8962,Cre13.g568700,K13123,09182,Protein families: genetic information processing\n
8963,Cre13.g568750,K18667,09192,Unclassified: genetic information processing\n
8964,Cre13.g568800,K03949,09102,Energy metabolism\n
8965,Cre13.g568800,K03949,09156,Nervous system\n
8966,Cre13.g568800,K03949,09159,Environmental adaptation\n
8967,Cre13.g568800,K03949,09164,Neurodegenerative diseases\n
8968,Cre13.g568800,K03949,05012,Parkinson disease\n
8969,Cre13.g568800,K03949,05016,Huntington disease\n
8970,Cre13.g568800,K03949,09167,Endocrine and metabolic diseases\n
8971,Cre13.g568900,K02880,09122,Translation\n
8972,Cre13.g568900,K02880,09182,Protein families: genetic information processing\n
8973,Cre13.g568950,K01519,09104,Nucleotide metabolism\n
8974,Cre13.g568950,K01519,09111,Xenobiotics biodegradation and metabolism\n
8975,Cre13.g569200,K03106,09123,"Folding, sorting and degradation\n"
8976,Cre13.g569200,K03106,09131,Membrane transport\n
8977,Cre13.g569200,K03106,09145,Cellular community - prokaryotes\n
8978,Cre13.g569200,K03106,09183,Protein families: signaling and cellular processes\n
8979,Cre13.g569550,K14709,09183,Protein families: signaling and cellular processes\n
8980,Cre13.g569801,K13172,09182,Protein families: genetic information processing\n
8981,Cre13.g569850,K03320,09183,Protein families: signaling and cellular processes\n
8982,Cre13.g569950,K11253,09161,Cancers: Overview\n
8983,Cre13.g569950,K11253,09163,Immune diseases\n
8984,Cre13.g569950,K11253,09165,Substance dependence\n
8985,Cre13.g569950,K11253,09182,Protein families: genetic information processing\n
8986,Cre13.g569950,K11253,09183,Protein families: signaling and cellular processes\n
8987,Cre13.g570000,K11254,09161,Cancers: Overview\n
8988,Cre13.g570000,K11254,09163,Immune diseases\n
8989,Cre13.g570000,K11254,09165,Substance dependence\n
8990,Cre13.g570000,K11254,09182,Protein families: genetic information processing\n
8991,Cre13.g570050,K11252,09161,Cancers: Overview\n
8992,Cre13.g570050,K11252,09163,Immune diseases\n
8993,Cre13.g570050,K11252,09165,Substance dependence\n
8994,Cre13.g570050,K11252,09182,Protein families: genetic information processing\n
8995,Cre13.g570050,K11252,09183,Protein families: signaling and cellular processes\n
8996,Cre13.g570100,K11251,09143,Cell growth and death\n
8997,Cre13.g570100,K11251,09163,Immune diseases\n
8998,Cre13.g570100,K11251,09165,Substance dependence\n
8999,Cre13.g570100,K11251,09182,Protein families: genetic information processing\n
9000,Cre13.g570100,K11251,09183,Protein families: signaling and cellular processes\n
9001,Cre13.g570300,K13960,09124,Replication and repair\n
9002,Cre13.g570300,K13960,09182,Protein families: genetic information processing\n
9003,Cre13.g570300,K13960,03400,DNA repair and recombination proteins\n
9004,Cre13.g570550,K01489,09104,Nucleotide metabolism\n
9005,Cre13.g570550,K01489,09111,Xenobiotics biodegradation and metabolism\n
9006,Cre13.g570600,K14686,09154,Digestive system\n
9007,Cre13.g570600,K14686,09176,Drug resistance: Antineoplastic\n
9008,Cre13.g570600,K14686,09183,Protein families: signaling and cellular processes\n
9009,Cre13.g571000,K11877,09182,Protein families: genetic information processing\n
9010,Cre13.g571100,K18188,09182,Protein families: genetic information processing\n
9011,Cre13.g571450,K17278,09183,Protein families: signaling and cellular processes\n
9012,Cre13.g571650,K03007,09121,Transcription\n
9013,Cre13.g571650,K03007,09151,Immune system\n
9014,Cre13.g571650,K03007,09164,Neurodegenerative diseases\n
9015,Cre13.g571650,K03007,09182,Protein families: genetic information processing\n
9016,Cre13.g571650,K03007,03400,DNA repair and recombination proteins\n
9017,Cre13.g571700,K13412,09159,Environmental adaptation\n
9018,Cre13.g571700,K13412,09174,Infectious diseases: Parasitic\n
9019,Cre13.g571700,K13412,09181,Protein families: metabolism\n
9020,Cre13.g571850,K03357,09123,"Folding, sorting and degradation\n"
9021,Cre13.g571850,K03357,09143,Cell growth and death\n
9022,Cre13.g571850,K03357,04111,Cell cycle - yeast\n
9023,Cre13.g571850,K03357,04113,Meiosis - yeast\n
9024,Cre13.g571850,K03357,04114,Oocyte meiosis\n
9025,Cre13.g571850,K03357,09152,Endocrine system\n
9026,Cre13.g571850,K03357,09172,Infectious diseases: Viral\n
9027,Cre13.g571850,K03357,09182,Protein families: genetic information processing\n
9028,Cre13.g571850,K03357,03036,Chromosome and associated proteins\n
9029,Cre13.g572000,K07056,09182,Protein families: genetic information processing\n
9030,Cre13.g572050,K08873,09122,Translation\n
9031,Cre13.g572050,K08873,09181,Protein families: metabolism\n
9032,Cre13.g572050,K08873,09182,Protein families: genetic information processing\n
9033,Cre13.g572200,K03834,09183,Protein families: signaling and cellular processes\n
9034,Cre13.g572500,K09680,09108,Metabolism of cofactors and vitamins\n
9035,Cre13.g572750,K11182,09105,Amino acid metabolism\n
9036,Cre13.g572750,K11182,00340,Histidine metabolism\n
9037,Cre13.g572750,K11182,00380,Tryptophan metabolism\n
9038,Cre13.g572900,K01414,09181,Protein families: metabolism\n
9039,Cre13.g573050,K14769,09182,Protein families: genetic information processing\n
9040,Cre13.g573100,K16302,09183,Protein families: signaling and cellular processes\n
9041,Cre13.g573300,K11991,09182,Protein families: genetic information processing\n
9042,Cre13.g573351,K02960,09122,Translation\n
9043,Cre13.g573351,K02960,09182,Protein families: genetic information processing\n
9044,Cre13.g573450,K14401,09122,Translation\n
9045,Cre13.g573450,K14401,09182,Protein families: genetic information processing\n
9046,Cre13.g573450,K14401,03019,Messenger RNA biogenesis\n
9047,Cre13.g573800,K00876,09104,Nucleotide metabolism\n
9048,Cre13.g573800,K00876,09111,Xenobiotics biodegradation and metabolism\n
9049,Cre13.g573950,K14709,09183,Protein families: signaling and cellular processes\n
9050,Cre13.g574200,K03514,09123,"Folding, sorting and degradation\n"
9051,Cre13.g574200,K03514,09182,Protein families: genetic information processing\n
9052,Cre13.g574200,K03514,03016,Transfer RNA biogenesis\n
9053,Cre13.g574500,K00522,09143,Cell growth and death\n
9054,Cre13.g574500,K00522,04217,Necroptosis\n
9055,Cre13.g574500,K00522,09154,Digestive system\n
9056,Cre13.g574500,K00522,09183,Protein families: signaling and cellular processes\n
9057,Cre13.g574800,K00326,09101,Carbohydrate metabolism\n
9058,Cre13.g574900,K00706,09101,Carbohydrate metabolism\n
9059,Cre13.g574900,K00706,09132,Signal transduction\n
9060,Cre13.g574900,K00706,09181,Protein families: metabolism\n
9061,Cre13.g575000,K07399,09192,Unclassified: genetic information processing\n
9062,Cre13.g575300,K08876,09181,Protein families: metabolism\n
9063,Cre13.g575300,K08876,09182,Protein families: genetic information processing\n
9064,Cre13.g575750,K06897,09108,Metabolism of cofactors and vitamins\n
9065,Cre13.g575950,K11293,09182,Protein families: genetic information processing\n
9066,Cre13.g576250,K15202,09182,Protein families: genetic information processing\n
9067,Cre13.g576300,K06172,09132,Signal transduction\n
9068,Cre13.g576300,K06172,09164,Neurodegenerative diseases\n
9069,Cre13.g576350,K17560,09181,Protein families: metabolism\n
9070,Cre13.g576400,K18482,09108,Metabolism of cofactors and vitamins\n
9071,Cre13.g576650,K11755,09105,Amino acid metabolism\n
9072,Cre13.g576800,K09592,09132,Signal transduction\n
9073,Cre13.g576800,K09592,09161,Cancers: Overview\n
9074,Cre13.g576800,K09592,09162,Cancers: Specific types\n
9075,Cre13.g577450,K00111,09103,Lipid metabolism\n
9076,Cre13.g577500,K08493,09123,"Folding, sorting and degradation\n"
9077,Cre13.g577500,K08493,09141,Transport and catabolism\n
9078,Cre13.g577500,K08493,09182,Protein families: genetic information processing\n
9079,Cre13.g577550,K10140,09123,"Folding, sorting and degradation\n"
9080,Cre13.g577550,K10140,09124,Replication and repair\n
9081,Cre13.g577550,K10140,09143,Cell growth and death\n
9082,Cre13.g577550,K10140,09161,Cancers: Overview\n
9083,Cre13.g577550,K10140,05202,Transcriptional misregulation in cancer\n
9084,Cre13.g577550,K10140,09162,Cancers: Specific types\n
9085,Cre13.g577550,K10140,05212,Pancreatic cancer\n
9086,Cre13.g577550,K10140,05225,Hepatocellular carcinoma\n
9087,Cre13.g577550,K10140,05226,Gastric cancer\n
9088,Cre13.g577550,K10140,05214,Glioma\n
9089,Cre13.g577550,K10140,05216,Thyroid cancer\n
9090,Cre13.g577550,K10140,05220,Chronic myeloid leukemia\n
9091,Cre13.g577550,K10140,05217,Basal cell carcinoma\n
9092,Cre13.g577550,K10140,05218,Melanoma\n
9093,Cre13.g577550,K10140,05213,Endometrial cancer\n
9094,Cre13.g577550,K10140,05224,Breast cancer\n
9095,Cre13.g577550,K10140,05222,Small cell lung cancer\n
9096,Cre13.g577550,K10140,05223,Non-small cell lung cancer\n
9097,Cre13.g577550,K10140,09172,Infectious diseases: Viral\n
9098,Cre13.g577550,K10140,05169,Epstein-Barr virus infection\n
9099,Cre13.g577550,K10140,09182,Protein families: genetic information processing\n
9100,Cre13.g577550,K10140,03400,DNA repair and recombination proteins\n
9101,Cre13.g577950,K12198,09141,Transport and catabolism\n
9102,Cre13.g577950,K12198,09143,Cell growth and death\n
9103,Cre13.g577950,K12198,09182,Protein families: genetic information processing\n
9104,Cre13.g578100,K14310,09122,Translation\n
9105,Cre13.g578100,K14310,09182,Protein families: genetic information processing\n
9106,Cre13.g578100,K14310,03036,Chromosome and associated proteins\n
9107,Cre13.g578150,K02553,09182,Protein families: genetic information processing\n
9108,Cre13.g578451,K01869,09122,Translation\n
9109,Cre13.g578451,K01869,09181,Protein families: metabolism\n
9110,Cre13.g578451,K01869,09182,Protein families: genetic information processing\n
9111,Cre13.g578451,K01869,03029,Mitochondrial biogenesis\n
9112,Cre13.g578750,K00207,09104,Nucleotide metabolism\n
9113,Cre13.g578750,K00207,09106,Metabolism of other amino acids\n
9114,Cre13.g578750,K00207,09108,Metabolism of cofactors and vitamins\n
9115,Cre13.g578750,K00207,09111,Xenobiotics biodegradation and metabolism\n
9116,Cre13.g579100,K03348,09123,"Folding, sorting and degradation\n"
9117,Cre13.g579100,K03348,09143,Cell growth and death\n
9118,Cre13.g579100,K03348,04111,Cell cycle - yeast\n
9119,Cre13.g579100,K03348,04113,Meiosis - yeast\n
9120,Cre13.g579100,K03348,04114,Oocyte meiosis\n
9121,Cre13.g579100,K03348,09152,Endocrine system\n
9122,Cre13.g579100,K03348,09172,Infectious diseases: Viral\n
9123,Cre13.g579100,K03348,09182,Protein families: genetic information processing\n
9124,Cre13.g579100,K03348,03036,Chromosome and associated proteins\n
9125,Cre13.g579150,K02902,09122,Translation\n
9126,Cre13.g579150,K02902,09182,Protein families: genetic information processing\n
9127,Cre13.g579200,K04688,09132,Signal transduction\n
9128,Cre13.g579200,K04688,04350,TGF-beta signaling pathway\n
9129,Cre13.g579200,K04688,04371,Apelin signaling pathway\n
9130,Cre13.g579200,K04688,04066,HIF-1 signaling pathway\n
9131,Cre13.g579200,K04688,04151,PI3K-Akt signaling pathway\n
9132,Cre13.g579200,K04688,04152,AMPK signaling pathway\n
9133,Cre13.g579200,K04688,04150,mTOR signaling pathway\n
9134,Cre13.g579200,K04688,09141,Transport and catabolism\n
9135,Cre13.g579200,K04688,09151,Immune system\n
9136,Cre13.g579200,K04688,09152,Endocrine system\n
9137,Cre13.g579200,K04688,09149,Aging\n
9138,Cre13.g579200,K04688,04212,Longevity regulating pathway - worm\n
9139,Cre13.g579200,K04688,04213,Longevity regulating pathway - multiple species\n
9140,Cre13.g579200,K04688,09159,Environmental adaptation\n
9141,Cre13.g579200,K04688,09161,Cancers: Overview\n
9142,Cre13.g579200,K04688,05231,Choline metabolism in cancer\n
9143,Cre13.g579200,K04688,05205,Proteoglycans in cancer\n
9144,Cre13.g579200,K04688,09162,Cancers: Specific types\n
9145,Cre13.g579200,K04688,05212,Pancreatic cancer\n
9146,Cre13.g579200,K04688,05225,Hepatocellular carcinoma\n
9147,Cre13.g579200,K04688,05226,Gastric cancer\n
9148,Cre13.g579200,K04688,05221,Acute myeloid leukemia\n
9149,Cre13.g579200,K04688,05224,Breast cancer\n
9150,Cre13.g579200,K04688,09167,Endocrine and metabolic diseases\n
9151,Cre13.g579200,K04688,09172,Infectious diseases: Viral\n
9152,Cre13.g579200,K04688,05163,Human cytomegalovirus infection\n
9153,Cre13.g579200,K04688,05165,Human papillomavirus infection\n
9154,Cre13.g579200,K04688,09176,Drug resistance: Antineoplastic\n
9155,Cre13.g579200,K04688,01522,Endocrine resistance\n
9156,Cre13.g579200,K04688,09181,Protein families: metabolism\n
9157,Cre13.g579598,K00703,09101,Carbohydrate metabolism\n
9158,Cre13.g579598,K00703,09145,Cellular community - prokaryotes\n
9159,Cre13.g579598,K00703,09181,Protein families: metabolism\n
9160,Cre13.g579734,K01228,09107,Glycan biosynthesis and metabolism\n
9161,Cre13.g579734,K01228,09123,"Folding, sorting and degradation\n"
9162,Cre13.g579734,K01228,09183,Protein families: signaling and cellular processes\n
9163,Cre13.g580300,K12608,09123,"Folding, sorting and degradation\n"
9164,Cre13.g580300,K12608,09182,Protein families: genetic information processing\n
9165,Cre13.g580550,K11426,09182,Protein families: genetic information processing\n
9166,Cre13.g580600,K00685,09182,Protein families: genetic information processing\n
9167,Cre13.g580650,K17605,09167,Endocrine and metabolic diseases\n
9168,Cre13.g580650,K17605,09181,Protein families: metabolism\n
9169,Cre13.g580700,K02083,09104,Nucleotide metabolism\n
9170,Cre13.g580700,K02083,09181,Protein families: metabolism\n
9171,Cre13.g580750,K16274,09182,Protein families: genetic information processing\n
9172,Cre13.g580900,K07178,09122,Translation\n
9173,Cre13.g580900,K07178,09181,Protein families: metabolism\n
9174,Cre13.g580900,K07178,09182,Protein families: genetic information processing\n
9175,Cre13.g581400,K03301,09193,Unclassified: signaling and cellular processes\n
9176,Cre13.g581450,K03037,09123,"Folding, sorting and degradation\n"
9177,Cre13.g581450,K03037,09172,Infectious diseases: Viral\n
9178,Cre13.g581450,K03037,09182,Protein families: genetic information processing\n
9179,Cre13.g581550,K10761,09182,Protein families: genetic information processing\n
9180,Cre13.g581750,K10752,09143,Cell growth and death\n
9181,Cre13.g581750,K10752,09182,Protein families: genetic information processing\n
9182,Cre13.g582250,K01227,09107,Glycan biosynthesis and metabolism\n
9183,Cre13.g582350,K12164,09182,Protein families: genetic information processing\n
9184,Cre13.g582476,K01112,09191,Unclassified: metabolism\n
9185,Cre13.g582650,K08830,09181,Protein families: metabolism\n
9186,Cre13.g582671,K08830,09181,Protein families: metabolism\n
9187,Cre13.g582800,K14755,09105,Amino acid metabolism\n
9188,Cre13.g582800,K14755,00340,Histidine metabolism\n
9189,Cre13.g582800,K14755,09106,Metabolism of other amino acids\n
9190,Cre13.g583050,K13071,09108,Metabolism of cofactors and vitamins\n
9191,Cre13.g583100,K02527,09107,Glycan biosynthesis and metabolism\n
9192,Cre13.g583100,K02527,09181,Protein families: metabolism\n
9193,Cre13.g583100,K02527,01005,Lipopolysaccharide biosynthesis proteins\n
9194,Cre13.g583250,K15361,09124,Replication and repair\n
9195,Cre13.g583250,K15361,09182,Protein families: genetic information processing\n
9196,Cre13.g583550,K03969,09192,Unclassified: genetic information processing\n
9197,Cre13.g583600,K09480,09103,Lipid metabolism\n
9198,Cre13.g583600,K09480,09181,Protein families: metabolism\n
9199,Cre13.g584750,K18162,09159,Environmental adaptation\n
9200,Cre13.g584750,K18162,09182,Protein families: genetic information processing\n
9201,Cre13.g584901,K19348,09182,Protein families: genetic information processing\n
9202,Cre13.g585050,K17285,09183,Protein families: signaling and cellular processes\n
9203,Cre13.g585150,K03264,09122,Translation\n
9204,Cre13.g585150,K03264,09182,Protein families: genetic information processing\n
9205,Cre13.g585150,K03264,03012,Translation factors\n
9206,Cre13.g585301,K03715,09103,Lipid metabolism\n
9207,Cre13.g585301,K03715,09181,Protein families: metabolism\n
9208,Cre13.g585651,K11793,09182,Protein families: genetic information processing\n
9209,Cre13.g585850,K07432,09107,Glycan biosynthesis and metabolism\n
9210,Cre13.g585850,K07432,00513,Various types of N-glycan biosynthesis\n
9211,Cre13.g585850,K07432,09181,Protein families: metabolism\n
9212,Cre13.g585900,K01254,09103,Lipid metabolism\n
9213,Cre13.g585900,K01254,09181,Protein families: metabolism\n
9214,Cre13.g586000,K18660,09105,Amino acid metabolism\n
9215,Cre13.g586300,K09568,09182,Protein families: genetic information processing\n
9216,Cre13.g586600,K08360,09183,Protein families: signaling and cellular processes\n
